num_slice,confianza LV,area bbox LV,confianza IC,area bbox IC,calidad
8,0.7365558565047321,22446,0.7912858709990372,12571,media
1,0.6215756801139878,27180,0.4120636392464963,16279,mala
6,0.4509400787621168,17384,0.5270702257083701,7659,mala
6,0.5144972132476915,26119,0.59123121612025,15717,media
12,0.9622457365335694,21609,0.9030164382188474,12048,buena
5,0.9882071962215044,26214,0.9045155427781588,15837,buena
6,1.0,15799,0.9753661230596332,6688,buena
3,0.7610419981570499,23509,0.7099369102518346,13208,media
10,0.7124558150509225,27259,0.6805263529539369,16829,media
3,0.6676008781940306,23924,0.6670246624079301,13533,media
3,0.7934112764942266,26956,0.8760747810910083,16289,media
5,0.8918766511860134,24853,0.9097595123135788,14519,buena
5,0.8725714667900896,20561,0.8755798102610083,10801,buena
4,0.710529980822254,18989,0.8482134595903592,9248,media
3,0.5046619104665814,19202,0.5655005280590398,9447,mala
5,0.5505647236008574,20772,0.3911693322252292,10121,mala
8,0.7138131511304002,25062,0.5831185841401415,14789,media
6,0.9811510734009928,18144,0.905134562458028,8819,buena
10,0.9071643119689038,22438,0.8336092814724914,12697,buena
10,0.6591657630845837,20611,0.6083607241891392,10633,mala
12,0.5500860451901859,15862,0.3284857311423813,5936,mala
6,0.9252699282979064,19548,0.9769134957817852,10010,buena
4,0.5724467058205195,15699,0.6423471944691379,6050,mala
10,0.0,0,0.0,0,mala
4,0.5620711368059114,15084,0.6765908044006335,4885,mala
9,0.4564978601300244,21182,0.4829074806428295,11217,mala
6,0.8633460627002356,24025,0.8032986079513149,13882,buena
2,0.5419274424308771,23541,0.5879363425015321,13041,mala
5,0.6120831197261103,20113,0.5744120800131021,10349,media
6,0.6363874226852261,25896,0.3670199042157667,15266,mala
9,0.6307262110487879,19824,0.7103343983875223,10218,media
6,0.728032263256957,24259,0.6412375705681287,13996,media
7,0.87529256332711,24598,0.8758867675325579,14440,buena
13,0.4478921619697709,15873,0.4934258016138879,5994,mala
9,0.5926115479864787,21348,0.5864967781380237,10921,mala
9,0.4266967441714033,21079,0.6581807106830759,11104,mala
7,0.9018868484616678,24414,0.8825541763048435,14284,buena
7,0.8977145157420693,22608,0.8198305279760589,12737,buena
4,0.8244231836867731,18543,0.8492332650862547,9126,buena
6,0.8670734838174046,29123,0.8926356866323204,18303,buena
5,0.7819485049299207,14461,0.5666863225205132,5437,media
8,0.8034854082112025,29029,0.8632282262646819,18444,buena
8,0.4406881489072515,16496,0.51766494183882,6882,mala
7,0.5809282228434598,18969,0.6035041865810468,9107,mala
10,0.5688797981931124,19602,0.4376131626356518,10043,mala
3,0.8035654643759597,25935,0.7701347775785111,15288,media
9,0.6686366534058396,24461,0.5325477453121052,14275,media
5,0.4487397239529022,25476,0.531756382135868,14804,mala
5,0.5963542016017521,16879,0.4380931415819337,6813,mala
2,0.7785050332553529,21252,0.5982492017905499,11037,mala
9,0.599007801722455,19870,0.6309182412019919,10297,media
10,0.6231925093521822,24744,0.6476998697338947,14462,mala
5,0.9677764302547638,25686,0.9370100621094418,15347,buena
8,1.0,22469,0.95931096375868,12686,buena
7,0.9542882276250344,22913,0.9152565853938486,12976,buena
4,0.592119232837453,24504,0.6463925944322546,11955,mala
1,0.5423790958930746,27530,0.5661156323225239,16182,mala
2,0.9274497580424708,28009,0.849540156899723,17284,buena
9,0.8675523114375293,19611,0.8682443687058266,10227,buena
2,0.7311985252512546,26049,0.7807357743238728,15255,media
9,0.8841984843552064,25749,0.9292692108423872,15574,buena
5,0.9270096754558944,18343,0.757115147101781,8639,media
4,0.8844427022471698,23184,0.7966279063716566,13032,media
4,0.6453065430796014,25022,0.6760492735811364,14533,media
6,0.8536255725621442,30785,0.8522338454021327,19837,buena
8,0.8562855211656868,23172,0.7942748924514166,13259,buena
8,0.9440159053163828,27977,0.7442357864688863,17351,media
5,0.8737000991057827,27029,0.821424454695785,16466,buena
4,0.7234795098977144,19893,0.6627554190114631,10046,media
5,0.9339862961124888,12920,0.9073204018382494,4109,buena
4,0.8755751649110637,20048,0.720289876516688,10225,media
7,0.7253891034218868,17619,0.6177713472552486,8162,media
2,0.3529811354073491,29385,0.3685918771856719,18304,mala
14,0.8561268574340539,21321,0.7681737247743959,11896,media
4,1.0,25066,1.0,14719,media
4,0.9045069609705596,21106,0.8704592524464654,11345,buena
6,0.933054675247772,17368,0.9405686994367988,7991,buena
5,0.8994457926284949,25493,0.8036922126509749,14945,media
3,0.8000166990652369,26189,0.681087661208695,15580,media
7,0.6520906801229135,20814,0.5907551331864913,10792,mala
1,0.0,0,0.0,0,mala
3,0.837561838884718,23954,0.8875148916002935,13762,buena
7,0.6911562281873791,20505,0.6552050782704464,10648,media
7,0.8936257925661458,25388,0.9139960637273687,15155,buena
5,0.7122767373835384,26035,0.7403778333715157,14877,mala
9,0.8447692059660946,23815,0.7375366381250683,13809,media
9,0.3825690948797037,14030,0.6456017639592774,4769,mala
5,0.7287581858626764,18474,0.7907935179935989,8822,media
10,0.7181858056508977,16786,0.8109168067888697,7507,media
4,0.5865093933226794,15886,0.4911574736442895,6510,mala
3,0.6947999992377615,22163,0.6290956242796029,12197,media
7,0.6779119126404418,21164,0.8091873785760805,11407,media
5,0.8085578422860195,23219,0.8660079459284877,13090,media
7,0.973165705021574,16422,0.9181890519156692,7357,buena
6,0.8661512446757182,24206,0.8034014357940502,13995,buena
4,0.5255811808039046,12797,0.6033194710367679,4021,media
1,0.5734235698447985,23056,0.5037188404116401,12465,mala
6,0.9517590430454792,23765,0.9211950386136484,13752,buena
8,0.9364741854287298,22140,1.0,12374,buena
2,0.7539026038970604,27969,0.844243522684708,17140,media
6,0.9392270090712348,29072,0.7226575129973851,18131,media
2,0.6119926163086763,21051,0.5174806229068654,11154,media
4,0.865551584994094,18802,0.9015704932133568,9305,buena
9,0.8999627416384915,25932,0.8901864124320614,15750,buena
11,0.8588059304042497,25494,0.8798508598933314,15398,buena
7,0.4913410126938486,19354,0.4898888842061805,9579,mala
7,0.8587964853534381,28503,0.9136645818371536,17828,media
5,1.0,26968,0.9421598403744924,16432,buena
8,0.9157880518478048,15250,0.8868395727700185,6304,buena
9,0.5783798553560229,30354,0.4542780571704413,19083,mala
11,0.7915984298635085,21441,0.8923596942724807,11572,media
8,0.4587182533946678,22605,0.3397588128023032,11889,mala
3,0.5619822565300733,21014,0.324527384383468,9866,mala
5,0.785417176867969,16777,0.7351910704697606,7459,media
6,0.8804880338572177,21916,0.8035220048762958,11999,media
4,0.5202573515371155,24441,0.4036180087753836,14121,mala
9,0.5929548684255277,25079,0.7936260742247586,14599,mala
9,0.4711611386411123,20449,0.4236255695851155,10113,mala
8,0.980315747882044,19757,0.9559040140466054,10289,buena
9,0.794580061131454,21283,0.7031467016661619,11524,media
8,0.9088061071506438,18034,0.8448082854045333,8645,media
8,0.9046508702494224,14661,0.9003755469730803,5828,buena
6,0.8887425890516375,20654,0.9548000128316376,11006,buena
2,0.7656163897718412,32599,0.6442708621529346,21178,mala
10,0.8579619791680035,20526,0.8881328836513841,10976,media
8,0.6362312921404336,15871,0.4654539975126499,6481,mala
6,0.9296886398732628,27001,0.9152111011261698,16569,buena
6,0.7060593032197067,22720,0.4198137213996243,12250,mala
2,0.5271397321813218,17418,0.4837612629961229,7744,mala
8,0.6354182906417759,18171,0.4658819270678052,7204,mala
7,0.7150252255452513,17413,0.6385541139185787,7714,mala
3,0.7787831516404148,21887,0.7028918187142877,11807,media
9,0.8508290664001781,22844,0.7483101062348175,12926,buena
3,0.6662320566330998,24598,0.5312040245167333,14116,media
7,0.910355539349562,27752,0.8684330068985662,17219,buena
6,0.7366380193041098,20185,0.8422458205544812,9759,mala
2,0.7650234281539435,20807,0.7451105983419999,10901,media
2,0.6950583898212759,21182,0.3878411816635291,10222,mala
7,0.9230858583691696,27673,0.9677183208422696,17200,buena
8,0.9185894158045508,23250,0.962514804348702,13344,buena
5,0.9039421977838896,22797,0.8635557755203197,12852,buena
6,0.9341174734489448,23549,0.9045964869695547,13480,buena
10,0.7605646135980512,25739,0.7636981165975916,15525,media
4,0.9270548622030732,30191,1.0,19129,media
4,0.4718105057070872,19347,0.5216147129776195,9320,mala
1,0.5972171494892946,26276,0.5719653769586905,15352,mala
3,0.8220783444215685,26660,0.8164185530895719,15975,media
5,0.7703361248796144,22974,0.6662363550323743,12888,media
5,0.9489497385082788,31530,0.7945066067009815,20384,media
10,0.8056730240046946,24330,0.8079238638922397,14339,media
7,0.5584288473008807,16909,0.5891723522607709,7606,media
4,0.8794694828043642,23882,0.949008898188084,13614,media
5,0.8077960076000574,20180,0.7081487763216339,10367,media
8,0.7011331847377665,27784,0.6542431768749093,17253,media
7,0.2945778462016741,18509,0.4653118537780359,8815,mala
5,0.9128706864737424,31039,0.825667545148443,20056,buena
7,0.482471982408259,25073,0.6232041979429549,14508,mala
5,0.4903777398644163,20348,0.6476740685945821,10150,mala
5,0.9684756026913632,28167,0.7619642835150457,17356,media
6,0.7179974951556176,25931,0.5194804272729374,15508,media
6,0.8190748622528552,26957,0.8430683983500443,16335,media
5,0.9461335342008697,24545,0.8724546435524521,14270,buena
7,0.4651165651009329,26750,0.5447620606503963,16270,mala
7,0.7998668178653494,24675,0.6809211380098696,14448,media
6,0.5877651998378914,21889,0.5443786880053763,11939,mala
4,0.8915939213165542,21970,0.9838904875866048,11972,buena
3,0.7671443347222997,19511,0.724583059036217,9602,media
5,0.4349766372962895,27884,0.4464500068814512,16896,mala
5,0.9325308386875186,17480,0.9407443936011518,8109,media
5,0.4704648122754709,19922,0.3553763390470945,9808,mala
7,0.8365138323537792,38005,0.8636481937754821,26096,media
5,0.8294108996177926,23396,0.6785896304805213,13072,media
1,0.4629909783466384,29242,0.5823014872964823,17515,mala
4,0.7240695925936012,35846,0.6944722765661943,23871,mala
6,0.9389049483485524,29040,0.8004430120877374,18201,media
4,0.9163829165398778,19743,0.8383150858178354,10111,buena
3,0.4730972856384966,19580,0.4264604676273659,8620,mala
6,0.9541746493977096,22807,0.9076631586763394,12864,buena
1,0.3969818570479046,21738,0.5190190348468313,11700,mala
7,0.847453745024559,28461,0.7847341099248232,17832,buena
3,0.0,0,0.0,0,mala
6,0.8891349787289792,17512,0.9091638299199918,8198,buena
2,0.690159541497442,21512,0.5589715216131488,11491,mala
8,0.9755723921809866,22018,0.993381155474648,12248,buena
8,0.8874912823909418,28579,0.956437840636143,18016,buena
9,0.8034215923762769,21824,0.7621119912396239,11896,media
2,0.8397076179717843,23732,0.7795387882069217,13326,media
9,0.5109964790257961,18384,0.3978539274799695,8796,mala
6,0.836816634266138,28732,0.7791980609700331,17860,media
2,0.7396820408204591,18532,0.7693500502625928,8858,media
7,0.8428978709959002,21663,0.903776194764127,11929,buena
7,0.8431831758920234,27849,0.8147535707242883,17252,buena
8,0.906038658092267,21001,0.9109633504975504,11381,buena
13,0.6269380471334105,9171,0.6008323093195578,100,mala
6,0.967590642213226,22306,0.6650419983377822,12340,media
14,0.4146465165442176,17089,0.247518930914885,7747,mala
4,0.6958248937035908,24032,0.4534748836978356,13156,mala
10,0.9474661697426796,24957,0.8834163916361953,14805,media
2,0.522981053907699,17910,0.365165075118851,7223,mala
9,0.7870904329430924,27477,0.7220516606698979,16871,media
2,0.8686563700326275,29748,0.93770396851072,18788,media
10,0.7856301829421133,21105,0.5950114154280107,11506,media
5,0.4697836620192157,18733,0.4828936025720811,8783,mala
3,0.6874634537827784,25551,0.4174834018046813,14776,mala
7,0.4826389381134216,23330,0.5053539083415505,12949,mala
5,1.0,29766,0.7125388404752295,18838,media
4,0.7014687509595949,25960,0.7596133185994053,15331,media
7,0.6174358131578253,16949,0.5010472897493535,7186,mala
10,0.5311906146664164,23877,0.6068087125502004,11904,mala
2,0.7806825252731999,29449,0.8626328115647824,18458,media
1,0.425329653188996,25292,0.4135848355720231,13749,mala
8,0.4843614783370569,23093,0.4998581029146963,12853,mala
2,0.7272605887726425,27298,0.6509173984476659,16476,media
12,0.903749904486573,21733,0.858908419278507,12147,buena
4,0.6727022737193356,23973,0.7326574376486015,13560,media
2,0.8340953930149682,23579,0.8179199851352469,13125,media
8,0.8027341876309732,20145,0.8157849873422015,10508,media
4,0.9398020817230756,20438,0.8964702609146247,10543,buena
9,0.8675225747144225,17514,0.8099762006510302,8359,buena
5,0.9031494751125934,26004,0.9189194695277768,15632,buena
3,0.7674424595735752,28782,0.5917142328841338,17819,media
5,0.8997848286673787,26908,0.9014835700512857,16436,buena
8,0.8833110459608672,25460,0.7482631434160679,15089,media
4,0.653893846591448,29843,0.5584604386193586,18798,media
4,0.704539261962836,17155,0.6858972953527079,7621,media
8,0.7410465063000615,24776,0.7537757905464222,14417,media
5,0.5915375625124522,24127,0.514581524457266,13456,mala
2,0.9738873625936516,24462,0.8966254766528318,14158,buena
5,0.5637027970418427,24381,0.6823406018540686,13909,mala
6,0.3855269500484045,25252,0.5488338839327548,14544,mala
11,0.5099133279593423,16488,0.5592294418716492,6780,mala
2,0.7001605525619966,20262,0.5014863076350018,9523,mala
12,0.5421180121610112,13670,0.6078001660087156,3908,mala
7,0.5266628932882944,14019,0.6094415843795292,5080,media
11,0.8563491618648545,20427,0.8489296902600207,10837,media
6,0.5188438606852036,14600,0.5377172280228416,5140,mala
7,0.8277002527333164,21678,0.8897423546731895,11836,buena
9,0.8207327307811508,23540,0.6898666959789063,13515,media
1,0.502739160757456,25766,0.5167700777309775,14872,mala
5,0.7669318764524212,20453,0.6995752742663195,10722,media
2,1.0,20309,0.8118542070382906,10463,media
9,0.862729895666779,19845,0.905655002323666,10401,buena
10,0.6624819748771151,19667,0.5076421765390571,10186,media
2,0.3490011638812729,19042,0.3775893546714233,9381,mala
6,0.4179585078808101,16990,0.5454003289254002,7558,mala
6,0.9274434242369216,25259,0.9474749212434308,14981,buena
5,0.828100287411968,15421,0.8705874295162285,6369,buena
5,0.7976070380285032,24865,0.7162699855651513,14496,media
1,0.618036322005397,23150,0.4362997172975741,12462,mala
6,0.5819040650715657,18370,0.5536402852960691,8862,media
6,0.8862664558967065,25289,0.8880848920338535,15048,buena
2,0.6982051759046699,29720,0.771560679044877,18587,media
7,0.8290951219478552,21350,0.8126968523512883,11564,media
7,0.8427708688643495,27587,0.5136498054570655,16779,mala
2,0.9754859938834216,31260,0.8729020148828223,20058,media
4,0.8535686177321132,22010,0.9426830496287376,12151,buena
1,0.6645452828682886,23927,0.4979929222628968,12628,mala
4,0.707843611870309,22324,0.5050987748186928,12063,mala
4,0.4555309326617835,15987,0.4796731892101733,4502,mala
4,0.0,0,0.0,0,mala
6,0.9733681230751569,29857,0.9379129141345954,19056,buena
1,0.7360961195124519,26468,0.7735904642985645,15788,media
8,0.4999136733234386,12992,0.6116543130322961,4059,mala
6,0.4901164143934509,30800,0.4114421797557724,19499,mala
9,0.8429648043489147,25336,0.752631590655949,15141,media
5,0.9154786662856244,22440,0.8580182620921937,12427,buena
11,0.6765441442410227,19531,0.7175098113695861,10043,media
5,0.5311741271462191,25043,0.6057158796768165,14489,mala
3,0.4580900032492218,28210,0.3332252411715685,16982,mala
9,0.6814609461256985,22213,0.4544384689546838,11456,mala
3,0.7053834391942388,34482,0.4723171453569249,22905,mala
9,0.720136810384571,20515,0.8218182078039,10853,media
7,0.5124771123920439,15510,0.3422043234564691,5668,mala
7,0.7410354678885924,23654,0.6365980982838847,13607,media
8,1.0,11377,0.8337614260186388,2778,media
7,0.8768444986129459,20505,0.8638416760296868,10889,buena
5,0.7269920705205211,21404,0.7938149812709544,11530,media
4,0.5092166912419014,17481,0.4649305261959715,7455,mala
10,0.5671884479511433,12614,0.5572872032178848,3673,mala
7,0.7071912349979229,22704,0.8235312674912506,12716,media
3,0.8864262029522851,21212,0.7069140769990467,11226,media
5,0.9194105810709268,26557,0.916154104061458,16125,buena
6,0.9700975997183564,19365,0.8561158155766663,9866,buena
2,0.9942291342173768,25663,0.6614420380734859,15157,media
4,0.5237372566704844,24203,0.5173365777654999,13542,mala
11,0.7216478055824265,22124,0.5879167763801726,12208,media
4,1.0,28589,0.918549210181796,17814,buena
8,0.5939560017689951,20544,0.6603013473670493,10832,media
7,0.7868695779977134,27851,0.5317017765403059,17259,media
5,0.7576710823488889,15493,0.6763104069938837,6258,media
8,0.9591699339000592,22796,0.8492415004788963,12893,buena
7,0.930718463797518,25334,0.9248042071379968,15115,buena
2,0.9705331906442696,23150,0.9513487681838632,12918,buena
8,0.8952863902636843,25936,0.8579339735225668,15621,buena
10,0.8577959214426355,19740,0.7296668137889355,10278,media
12,0.913063226501159,25927,0.9802050161990652,15775,buena
2,0.6201267355095944,27474,0.5513172255114623,16311,mala
2,0.7057616296162953,20743,0.8168818901484312,10772,media
2,0.4803675355347389,25145,0.398238980270921,14347,mala
6,0.7591712567656341,23469,0.7465500800654992,13329,media
2,0.8847243860210193,28804,0.7868936798127653,17879,media
9,0.8659765486339557,24605,0.8383305991707588,14595,buena
7,0.5965134256119042,30662,0.4952494157714379,19677,media
7,0.5547773168333894,21698,0.4322444519492951,11602,mala
2,0.5232554697438291,29458,0.4431844145562297,17926,mala
5,0.8185749577870931,20199,0.8560432507073401,10533,buena
2,0.7037425387402905,27298,0.7240441568035549,16595,media
9,0.8599431906578076,13504,0.8408051209219772,4810,buena
2,0.9207285738972464,23917,0.6903230965324171,13434,media
5,0.93848607690346,25440,0.907672530348552,15144,buena
7,0.8628382783937715,22142,0.9192447051985952,12312,buena
3,0.4444122257570979,19523,0.3569493820825847,8942,mala
7,0.8280587368781739,21598,0.7391935928551354,11621,media
6,0.4844581015171912,19908,0.3970948489635271,9908,mala
7,0.7092028204099218,20478,0.6722701873529342,10754,media
11,0.8298393726571813,16596,0.8206437411469252,7633,buena
3,0.6502340112174726,28854,0.7792669514418482,17850,media
3,0.6544631027873584,23458,0.5105540746117332,12304,mala
13,0.7808801051689126,19403,0.6779925893644211,10007,media
9,0.880067075738037,16338,0.6774333732626476,7267,media
6,0.8825147835709097,23838,0.9052456610189804,13817,buena
5,0.7399484872229147,19184,0.5669600291634459,9422,mala
3,0.3781241721292795,29168,0.4046365149064094,17904,mala
12,0.6501895323732639,15348,0.5881563867899038,6135,mala
9,0.7320405985105871,16241,0.7267744820152069,7023,media
6,0.5471070743118969,22727,0.6855975183521018,12073,mala
1,0.4074617903816548,31821,0.5154970301201967,20080,mala
7,0.7003515022069163,26281,0.6176817577163352,15873,media
4,0.9203787079673904,23732,0.9091138188703124,13625,buena
4,0.6539744917918189,13858,0.7396645707396946,4849,media
3,0.4608515187532438,28934,0.4293990386734121,17505,mala
6,0.3513748602217833,21400,0.4607288490481486,10777,mala
8,0.4994959230761207,17852,0.26035281231615,8337,mala
3,0.502140412805203,32495,0.5799161399870401,20981,mala
3,0.3337150042018014,24570,0.5409815615956419,13705,mala
6,0.8481820880406639,25573,0.8368668820434961,15317,buena
3,0.6975661261657222,27369,0.5659241037553164,16554,media
1,0.8612358260369076,33479,0.933669167630887,21933,buena
4,0.9349375138974008,24952,0.9440850318186372,14673,buena
9,0.6802809355092294,18180,0.8467073155551669,8766,media
5,0.6155200680224506,17617,0.4043176720324941,8219,mala
5,0.7664284634686488,23224,0.7941183327980865,13184,media
5,0.938985516187332,29021,0.9636430541514124,18210,buena
7,0.630585957882526,27197,0.6320977145101173,16700,media
3,0.8681440623547857,30722,0.8533756422519128,19733,buena
4,0.8400769786887045,25856,0.8358531005745728,15486,buena
8,0.93945869978647,25657,0.8037396130292216,15293,media
9,0.9901799116227707,25281,0.8374636731669166,14935,media
7,0.8284250316492455,21425,0.9012582359765172,11686,buena
9,0.8511617141639958,22974,0.8086209948449612,12844,media
5,0.4929968790152212,13663,0.5101237579224951,3836,mala
4,0.8573012234313548,23133,0.6029312024898915,13022,media
10,0.4166789652219377,17847,0.4311436695815548,7819,mala
5,0.8969987521109352,20130,0.9448652298911472,10318,media
2,0.542538952504098,29769,0.5264476627377926,18626,mala
3,0.9292206090387032,25237,0.8023051791162564,14609,media
4,0.9479801677414216,23065,0.8131412219353452,13007,media
13,0.5612663165229959,16598,0.5671761260457998,7435,mala
2,0.0,0,0.0,0,mala
5,0.8993352115692255,23351,0.7953576695314433,13266,buena
8,0.6104942835618438,22505,0.7062914732261186,11979,mala
1,0.2116183706712102,22873,0.2544424275603066,12139,mala
7,0.4576992279593043,14879,0.561749900621419,5663,mala
6,0.3837406015372896,17184,0.2049871280345103,7331,mala
11,0.6906050322080621,19235,0.3905165770431547,9475,mala
10,1.0,28216,0.924042648043631,17680,buena
2,0.8349732019787603,22954,0.8421421753999083,12733,media
6,0.5128255002531137,22045,0.5258789677723656,11157,mala
3,0.8643460678992526,22134,0.8965737196662491,12137,media
5,0.8840226470462353,25497,0.9168413549738508,15238,buena
6,0.8855162127550145,23999,0.9355886724968484,13816,buena
3,0.94037166525188,24961,0.9552545954487328,14625,buena
9,0.7481883884284141,19747,0.7306348846289638,10208,media
10,0.9039164072334964,28588,0.943912155766947,18069,buena
4,0.6976990062492481,19742,0.5762872713776171,9810,media
4,0.7940653818314964,13295,0.7606347908397231,4258,media
3,0.8054860903883748,27300,0.8957947448107256,16731,buena
4,0.8894332284436098,26280,0.8062550962671781,15664,media
1,0.6879537303331962,27928,0.6250321615940493,17033,media
3,0.5147120459435511,23842,0.5361705594801767,12988,mala
7,0.833559086699887,30062,0.6672581567925132,19163,media
8,0.6552850349957953,20515,0.4447351763552179,10432,mala
5,0.9750421443000714,20143,0.9790061327635382,10465,buena
1,0.7359150969408867,27581,0.6795845928817614,16866,media
6,0.6924549017044526,23260,0.663321360549108,13193,media
8,0.9391769810640088,31459,0.8867480885382698,20522,buena
2,0.0,0,0.0,0,mala
3,0.9077389823429248,26211,0.7763545903482868,15730,buena
8,0.6862437838597887,22839,0.5676580814961382,12770,mala
3,0.799751547604686,24213,0.6458370508555333,13804,media
2,0.751688535442152,31016,0.4031883408711416,19595,mala
4,0.8974669151151026,26921,0.862526656005082,16421,buena
13,0.903507343456572,13790,0.9519038686288208,5266,buena
6,0.8666788057905359,21395,0.89039705182768,11675,buena
2,0.5686845585526646,23923,0.5236390246770828,13299,mala
4,0.5998881455845025,24807,0.4322147930961599,14168,mala
6,0.9963805967347712,29014,0.8193857856267848,18101,media
6,0.4814490135184123,20526,0.6511509517381263,10388,mala
2,0.5449217382753198,22616,0.3296562723067914,11220,mala
5,0.929343180003292,21785,0.9237216531410164,11923,buena
6,0.9431229181338312,28463,0.8833622529143527,17794,buena
8,0.7676860248679293,22837,0.7831625356230634,12850,media
3,0.8932300648812003,22557,0.9261771933382872,12577,buena
10,0.7994717328651603,17304,0.8513703276145774,8168,media
4,0.9285133913833364,29431,0.9295712135595116,18583,buena
9,0.6865663104533657,17638,0.6513631838037566,8210,media
9,0.5712965769942848,21472,0.5411831293279209,11426,mala
2,0.7008958683322886,22700,0.703663853853994,12372,media
8,0.7016968344242304,25566,0.5943385917903014,14767,mala
3,0.8329201398950984,25736,0.6556746472816986,15085,media
2,0.4504328660376154,22131,0.3731463610199975,11559,mala
8,0.6568565832399009,23820,0.6165775490326192,13796,media
3,0.8779240712982088,23233,0.8263424439979303,13111,buena
8,0.8972681378447319,21445,0.9144089554296202,11743,buena
2,0.9327022319391148,21955,0.791474550433675,11873,media
6,0.8475905478592098,33970,0.901244744670652,22626,buena
3,0.6993872660829425,18081,0.6630422663049669,8409,mala
5,0.9531342096588348,23728,0.923539043643214,13651,buena
5,0.6963634958431663,24292,0.8488801163006925,14024,media
6,0.7078843398582588,23515,0.5406938770524621,13277,media
6,0.8749811801481151,21556,0.858806542722471,11767,buena
12,0.90976439845753,28611,0.9783832834168048,18171,buena
5,0.3393745647726156,12242,0.3292461400159154,3361,mala
5,0.7694470393856432,29269,0.7001830328359405,18205,media
4,0.9067942124022136,25035,0.9471993377661292,14724,buena
7,0.7004803985458409,19231,0.6389320584645682,9797,media
3,0.8483386464810128,28664,0.8884161488526853,17745,media
1,0.7060107887709282,26070,0.6756284789296153,15458,media
5,0.7305185664126677,16422,0.8109878598334319,7082,media
6,0.8475566428850765,24188,0.8433477093104226,14081,buena
4,0.9104657002557548,20652,0.9042425793707748,10881,buena
2,0.6020473163480797,21036,0.6789004303786128,8845,mala
10,0.4596312021021657,16016,0.35282859433165,6929,mala
9,0.5392721879935294,22766,0.4906541770734265,12883,media
6,0.7463483836778328,27374,0.5685499981205914,16879,media
12,0.339568156936871,13737,0.5575655821114381,4707,mala
3,0.4995802146999137,24687,0.3912001295946533,14088,mala
9,0.6064161004481357,22780,0.6263781504001247,12481,mala
10,0.8165678195888405,16367,0.7170497569264279,7293,media
7,0.7117910097568595,22156,0.7405278581003236,11945,mala
9,0.5986224776869181,17635,0.5360272267671181,7951,mala
6,0.9057705950000128,25877,0.8862225415082882,15557,buena
7,0.8738842277462098,22677,0.907162363614212,12802,buena
5,0.5300029566575928,22364,0.6417351249210674,12044,mala
3,0.5786955919572494,24319,0.6120742111765944,13968,mala
6,0.9718265948665644,25939,0.8976714029550541,15590,buena
11,0.5377677507549556,18736,0.4737194286555061,8257,mala
7,0.5044775491180262,23872,0.4252834714854678,13654,mala
9,0.8665662780879619,24505,0.7366241096895023,14479,media
5,0.8582550068687317,21985,0.918335302954052,11995,media
3,0.7121820514483591,17495,0.3532871163146939,7907,mala
4,0.9410572764068098,23972,0.8149940434868057,13739,media
3,0.736872002269095,20833,0.682802659694909,10938,media
11,0.6406565903095016,18588,0.6115404842637914,9233,media
4,0.9310866216490954,22456,0.905768226746786,12517,buena
10,0.0,0,0.0,0,mala
3,0.7602153134070383,22672,0.4762281805137995,12584,media
3,0.8694933411457084,24583,0.7395256468134161,14228,media
5,0.7477684201003153,23911,0.8534791921718926,13735,media
4,0.7464363305122705,16388,0.7753107565277993,7047,media
1,0.413858570398823,23728,0.3983973991775098,13167,mala
5,0.8894822377324928,29104,0.7896092782545561,18311,buena
12,0.7958109350346491,17571,0.695174884760671,8268,media
3,0.6991642223081321,15934,0.8734027936065905,6515,media
8,0.8516339953118557,19258,0.8204012269234142,9655,media
5,0.8879289508803854,22706,1.0,12624,media
6,0.8735418548804681,17879,0.609919755167133,8488,media
7,0.4344980281674271,13273,0.4276077711949633,4059,mala
6,0.9037086202850828,16545,0.9167467052085048,7376,buena
2,0.5807179706119402,22362,0.5414327934920754,12092,mala
10,0.8729023280379751,23861,0.7820697784436611,13891,media
9,0.8701563413488432,20886,0.7156014476910573,11122,media
5,0.8090611945076117,17106,0.9103905926744776,7826,buena
3,0.939463507341601,34687,0.8803713248998855,23143,buena
10,1.0,17575,0.7848379077566847,8194,media
6,0.7266386104939894,20093,0.6743588447291838,10280,media
3,0.3791110175637709,29064,0.5694024700021588,17791,mala
8,0.6138027310343128,16989,0.5711691883214098,7450,mala
9,0.9468843802215604,21211,0.877127965901989,11533,buena
1,0.6006718345973941,23589,0.5318672992972208,12378,mala
10,0.6482965730838559,19922,0.326180579396905,10083,mala
10,0.8072859307428152,22762,0.786124876656681,12798,media
11,0.5520533150117818,16396,0.6560213264252595,6102,mala
4,0.2873243289592203,24676,0.5156761693167365,13627,mala
9,1.0,24246,0.8537569485364147,14065,media
6,0.8444434145684592,29106,0.7220631729659023,18305,media
3,0.4224209783499677,20599,0.4395271917354748,10479,mala
4,1.0,24198,0.9971673152375125,14005,buena
6,0.8482494694434892,23189,0.6848717704811564,13027,media
6,0.9239900204385434,20741,0.8797833369276227,11084,buena
7,0.4578611034876277,23683,0.3606429805072285,12801,mala
3,0.90376299312038,30165,0.9121645051329352,19187,buena
3,0.614661466355369,18135,0.4761255115967216,7246,mala
2,0.5014194001653969,23081,0.5785089205970044,12730,mala
7,0.8912432771590739,19194,0.9118470594263408,9706,buena
10,0.5896980852798547,13284,0.322060230184358,4403,mala
7,0.7994514161708666,24238,0.7706221388013925,13992,media
